0,0,0,0,0,0.2,-1.6,0,0,0,0,0,0
0.0,0.0006992575428804827,0.0,0.0,0.047839152865989804,0.4399897020453342,-1.9076793194258495,0.0,0.01472121142906279,0.01472121142906279,0.01472121142906279,0.01472121142906279,0
0.0,-0.0006986325767835477,0.0,0.0,0.24947626026498906,0.29973363714627466,-1.9866695131529668,0.0,-0.014708054248074691,-0.014708054248074691,-0.014708054248074691,-0.014708054248074691,0
0.0,-0.006331571804382022,0.0,0.0,0.5199367908072432,-0.06479244177514226,-1.908238446156532,0.0,-0.13329624851330574,-0.13329624851330574,-0.13329624851330574,-0.13329624851330574,0
0.0,-0.031159608415739892,0.0,0.0,0.4120998940748599,0.21862256006568315,-2.0977120278374133,0.0,-0.6559917561208399,-0.6559917561208399,-0.6559917561208399,-0.6559917561208399,0
0.0,-0.04291362499813345,0.0,0.0,0.6707301818523657,-0.22697760086131868,-1.9231069081198544,0.0,-0.9034447368028096,-0.9034447368028096,-0.9034447368028096,-0.9034447368028096,0
0.0,-0.05515272376404097,0.0,0.0,0.5097996381114064,0.20107408536179672,-2.2012461570382524,0.0,-1.1611099739798099,-1.1611099739798099,-1.1611099739798099,-1.1611099739798099,0
0.0,-0.06871434855770227,0.0,0.0,0.725601587685826,-0.2105809824978312,-2.0152271778646207,0.0,-1.4466178643726793,-1.4466178643726793,-1.4466178643726793,-1.4466178643726793,0
0.0,-0.08149742989398628,0.0,0.0,0.5661041569559304,0.17155185055968064,-2.2466565182371703,0.0,-1.7157353661891848,-1.7157353661891848,-1.7157353661891848,-1.7157353661891848,0
0.0,-0.09555176818800135,0.0,0.0,0.7336625145858484,-0.17223939431279917,-2.0783044157195047,0.0,-2.0116161723789756,-2.0116161723789756,-2.0116161723789756,-2.0116161723789756,0
0.0,-0.10870018400912719,0.0,0.0,0.5923486398705414,0.14042408758107672,-2.2567339237213586,0.0,-2.2884249265079406,-2.2884249265079406,-2.2884249265079406,-2.2884249265079406,0
0.0,-0.1222374721588713,0.0,0.0,0.7146237056759783,-0.12679038770877277,-2.118172737273859,0.0,-2.5734204665025535,-2.5734204665025535,-2.5734204665025535,-2.5734204665025535,0
0.0,-0.13522589262162962,0.0,0.0,0.6036250389337783,0.10091851341509245,-2.2406471757144586,0.0,-2.846860897297465,-2.846860897297465,-2.846860897297465,-2.846860897297465,0
0.0,-0.14792603975306157,0.0,0.0,0.6802237800647275,-0.08118811086487046,-2.140366929212886,0.0,-3.114232415853927,-3.114232415853927,-3.114232415853927,-3.114232415853927,0
0.0,-0.16000099758634398,0.0,0.0,0.6060205223235893,0.05695169372779582,-2.209062974175389,0.0,-3.3684420544493463,-3.3684420544493463,-3.3684420544493463,-3.3684420544493463,0
0.0,-0.17137357823194183,0.0,0.0,0.6390173200449598,-0.037670976212226565,-2.1517889147981393,0.0,-3.607864804882985,-3.607864804882985,-3.607864804882985,-3.607864804882985,0
0.0,-0.18182723442344279,0.0,0.0,0.6013263692284248,0.01913510695514918,-2.1749015779488996,0.0,-3.827941777335637,-3.827941777335637,-3.827941777335637,-3.827941777335637,0
0.0,-0.1912665676258063,0.0,0.0,0.6033725780843004,-0.008605888421401593,-2.152897211532955,0.0,-4.026664581595921,-4.026664581595921,-4.026664581595921,-4.026664581595921,0
0.0,-0.19965669214483514,0.0,0.0,0.5885282175024328,0.001571304369722741,-2.1516550158261287,0.0,-4.203298781996528,-4.203298781996528,-4.203298781996528,-4.203298781996528,0
0.0,-0.2070601600273572,0.0,0.0,0.5804230923450496,-0.0009286656269132587,-2.144246238019046,0.0,-4.359161263733834,-4.359161263733834,-4.359161263733834,-4.359161263733834,0
0.0,-0.21356710531506623,0.0,0.0,0.5718381315251904,-0.0006654010718154849,-2.1389246933503063,0.0,-4.496149585580341,-4.496149585580341,-4.496149585580341,-4.496149585580341,0
0.0,-0.21926805876025363,0.0,0.0,0.5641476074046798,-0.0007196802523459462,-2.1340125600964224,0.0,-4.616169658110601,-4.616169658110601,-4.616169658110601,-4.616169658110601,0
0.0,-0.22424496426878365,0.0,0.0,0.5571476103324176,-0.000781390527894291,-2.1296413622101302,0.0,-4.720946616184917,-4.720946616184917,-4.720946616184917,-4.720946616184917,0
0.0,-0.22857160619456082,0.0,0.0,0.5507829865338404,-0.0008553503721094357,-2.125773475471477,0.0,-4.812033814622331,-4.812033814622331,-4.812033814622331,-4.812033814622331,0
0.0,-0.23231433631018866,0.0,0.0,0.5450000207589251,-0.0009436479624669317,-2.122372816555366,0.0,-4.8908281328460745,-4.8908281328460745,-4.8908281328460745,-4.8908281328460745,0
0.0,-0.2355327700086256,0.0,0.0,0.5397480923715521,-0.0010485446570819058,-2.119403900614902,0.0,-4.958584631760536,-4.958584631760536,-4.958584631760536,-4.958584631760536,0
0.0,-0.23828042174110017,0.0,0.0,0.5349799758395799,-0.001172726586027507,-2.1168321597590793,0.0,-5.0164299313915794,-5.0164299313915794,-5.0164299313915794,-5.0164299313915794,0
0.0,-0.2406052857634819,0.0,0.0,0.5306519811050332,-0.0013194231663140956,-2.114624203202293,0.0,-5.065374437125931,-5.065374437125931,-5.065374437125931,-5.065374437125931,0
0.0,-0.24255036710253958,0.0,0.0,0.5267240189171096,-0.0014925320619461307,-2.112747968277534,0.0,-5.106323517948198,-5.106323517948198,-5.106323517948198,-5.106323517948198,0
0.0,-0.24415416690878783,0.0,0.0,0.5231596182949664,-0.0016967719189083686,-2.111172771359636,0.0,-5.14008772439553,-5.14008772439553,-5.14008772439553,-5.14008772439553,0
0.0,-0.24545112582054135,0.0,0.0,0.5199259157856105,-0.0019378737174126422,-2.109869270358382,0.0,-5.167392122537709,-5.167392122537709,-5.167392122537709,-5.167392122537709,0
0.0,-0.24647202857378883,0.0,0.0,0.5169936340647998,-0.0022228221412016213,-2.1088093474371923,0.0,-5.1888848120797615,-5.1888848120797615,-5.1888848120797615,-5.1888848120797615,0
0.0,-0.24724437281819592,0.0,0.0,0.514337066570562,-0.0025601611699929395,-2.107965916657509,0.0,-5.205144690909385,-5.205144690909385,-5.205144690909385,-5.205144690909385,0
0.0,-0.24779270491364616,0.0,0.0,0.5119340847681217,-0.0029603821524746255,-2.107312656849629,0.0,-5.216688524497811,-5.216688524497811,-5.216688524497811,-5.216688524497811,0
0.0,-0.24813892536643473,0.0,0.0,0.5097661853250394,-0.00343641798241855,-2.1068236650981875,0.0,-5.223977376135465,-5.223977376135465,-5.223977376135465,-5.223977376135465,0
0.0,-0.24830256651223143,0.0,0.0,0.5078185960298033,-0.004004273993113866,-2.106473020591328,0.0,-5.227422452889079,-5.227422452889079,-5.227422452889079,-5.227422452889079,0
0.0,-0.24830104506908315,0.0,0.0,0.5060804618482104,-0.004683835231162007,-2.1062342419201516,0.0,-5.22739042250701,-5.22739042250701,-5.22739042250701,-5.22739042250701,0
0.0,-0.2481498922882705,0.0,0.0,0.5045451362066218,-0.005499901363685276,-2.1060796128597477,0.0,-5.224208258700427,-5.224208258700427,-5.224208258700427,-5.224208258700427,0
