0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.5,0
-2.9550789969293637e-05,0.0,0.9999999995633754,0.0,1.0,0.0,-0.9999999995633754,0.0,-2.9550789969293637e-05,1.881261718627194e-05,0.0,0.4999948265302738,0
-0.00011800533006419367,0.0,0.999999993037371,0.0,1.0,0.0,-0.999999993037371,0.0,-0.00011800533006419367,7.512452653798302e-05,0.0,0.49997934075520206,0
-0.00026506687365500896,0.0,0.9999999648697756,0.0,1.0,0.0,-0.9999999648697756,0.0,-0.00026506687365500896,0.0001687468147444761,0.0,0.4999535946259453,0
-0.00047043866754947804,0.0,0.999999889343724,0.0,1.0,0.0,-0.999999889343724,0.0,-0.00047043866754947804,0.00029949056849509407,0.0,0.49991764009366385,0
-0.0007338239445717289,0.0,0.999999730751173,0.0,1.0,0.0,-0.999999730751173,0.0,-0.0007338239445717289,0.00046716687447917975,0.0,0.4998715291095182,0
-0.0010549259133497493,0.0,0.9999994435655039,0.0,1.0,0.0,-0.9999994435655039,0.0,-0.0010549259133497493,0.0006715868193860761,0.0,0.49981531362466886,0
-0.0014334477454155093,0.0,0.9999989726132528,0.0,1.0,0.0,-0.9999989726132528,0.0,-0.0014334477454155093,0.000912561489905126,0.0,0.49974904559027605,0
-0.001869092559720454,0.0,0.999998253244976,0.0,1.0,0.0,-0.999998253244976,0.0,-0.001869092559720454,0.0011899019727256723,0.0,0.4996727769575004,0
-0.002361563404667668,0.0,0.999997211505255,0.0,1.0,0.0,-0.999997211505255,0.0,-0.002361563404667668,0.0015034193545370577,0.0,0.4995865596775023,0
-0.002910563237760615,0.0,0.9999957643018489,0.0,1.0,0.0,-0.9999957643018489,0.0,-0.002910563237760615,0.0018529247220286252,0.0,0.49949044570144213,0
-0.0035157949029669413,0.0,0.9999938195740014,0.0,1.0,0.0,-0.9999938195740014,0.0,-0.0035157949029669413,0.0022382291618897178,0.0,0.4993844869804803,0
-0.004176961105894474,0.0,0.9999912764599098,0.0,1.0,0.0,-0.9999912764599098,0.0,-0.004176961105894474,0.0026591437608096784,0.0,0.4992687354657773,0
-0.004893764386875151,0.0,0.9999880254633681,0.0,1.0,0.0,-0.9999880254633681,0.0,-0.004893764386875151,0.0031154796054778497,0.0,0.49914324310849356,0
-0.005665907092051278,0.0,0.9999839486195887,0.0,1.0,0.0,-0.9999839486195887,0.0,-0.005665907092051278,0.0036070477825835747,0.0,0.4990080618597895,0
-0.006493091342557119,0.0,0.9999789196602182,0.0,1.0,0.0,-0.9999789196602182,0.0,-0.006493091342557119,0.004133659378816196,0.0,0.4988632436708256,0
-0.007375019001887556,0.0,0.9999728041775545,0.0,1.0,0.0,-0.9999728041775545,0.0,-0.007375019001887556,0.0046951254808650575,0.0,0.4987088404927621,0
-0.00831139164154414,0.0,0.9999654597879774,0.0,1.0,0.0,-0.9999654597879774,0.0,-0.00831139164154414,0.0052912571754195,0.0,0.4985449042767597,0
-0.009301910505047643,0.0,0.9999567362946039,0.0,1.0,0.0,-0.9999567362946039,0.0,-0.009301910505047643,0.0059218655491688685,0.0,0.4983714869739786,0
-0.010346276470404777,0.0,0.9999464758491816,0.0,1.0,0.0,-0.9999464758491816,0.0,-0.010346276470404777,0.006586761688802504,0.0,0.4981886405355793,0
-0.011444190011115657,0.0,0.9999345131132286,0.0,1.0,0.0,-0.9999345131132286,0.0,-0.011444190011115657,0.007285756681009751,0.0,0.49799641691272234,0
-0.01259535115580705,0.0,0.9999206754184363,0.0,1.0,0.0,-0.9999206754184363,0.0,-0.01259535115580705,0.008018661612479952,0.0,0.497794868056568,0
