0,0,0,0,0,0.2,-1.6,0,0,0,0,0,0
7.86843037620031e-06,0.0001519597916169017,7.103925393439019e-06,-7.868430376200235e-06,0.01022927364335182,0.2519874115894455,-1.6665082523135821,8.665449855201044e-20,0.0029871387589075512,0.0034112856038004,0.0031146901565849033,0.0032837342061230474,0
3.143722768082917e-05,0.00015392056220663242,2.820598697748579e-05,-3.143722768082702e-05,0.03369944168116617,0.2728388461277152,-1.7150404265680366,-1.7939319806326674e-19,0.00239370847347395,0.004088328657612988,0.002903322480089497,0.0035787146509974424,0
7.065807693009931e-05,5.709339759986329e-05,6.312508747343333e-05,-7.06580769300957e-05,0.06469297113522388,0.27502564388859124,-1.752352927091481,-1.7774952290444779e-19,-0.0007003883650241148,0.0031084272390061868,0.0004450162504743365,0.0019630226235077346,0
0.00012549089832256173,-0.00014930902818506472,0.00011163297965362828,-0.00012549089832255788,0.10141825270439624,0.2621904913467683,-1.7802993608373787,-4.683592979328047e-19,-0.006520697360170108,0.0002438752472559572,-0.004486423850520161,-0.0017903982623939914,0
0.00019590929960983813,-0.0005051351613857091,0.00017337644678817285,-0.00019590929960983756,0.14322623530891118,0.23535635053404094,-1.7992561029696712,-4.569635325978408e-19,-0.015904947593069544,-0.0053444790698915935,-0.01272915473623638,-0.00852027192672476,0
0.00028191508693457834,-0.0010953561929346789,0.000247717737643001,-0.0002819150869345676,0.1900385189686425,0.19404299545009177,-1.8086669277943346,-9.33247967878774e-19,-0.030641595279771366,-0.015444994568571216,-0.02607160334420031,-0.02001498650414228,0
0.00038357836223569547,-0.002107879068639488,0.0003332972127129554,-0.0003835783622356821,0.2419106533686018,0.1368061510031079,-1.8071454478668192,-8.985397931299725e-19,-0.05468805865201595,-0.03401131064347584,-0.04847005151682679,-0.04022931777866501,0
0.0005011592657255168,-0.003993942069322106,0.00042674668238410743,-0.0005011592657255103,0.2969885083010342,0.0645261612787302,-1.7937201542643162,-2.3074672741634214e-19,-0.09755086960541687,-0.07053593636164796,-0.08942681413997164,-0.07865999182709318,0
0.0006353372839437838,-0.007571391405097872,0.000521071815092509,-0.0006353372839437776,0.3410170180945465,0.0022799214597959486,-1.7792150944567446,-2.0503410088447994e-19,-0.17646630690358525,-0.14221852284202263,-0.16616715514281233,-0.15251767460279558,0
